Mean_Temp,Max_Temp,Total_Rain,Rain_Days,Temp_Variability,Mean_Humidity,Total_GDD,Mean_Solar,Early_Rain_30pct,Late_Rain_30pct,Duration_Weeks,Yield,Distance_to_Real
27.964436,38.57877,1580.5018,19.812586,1.4361596,80.183395,429.1525,196.26634,456.41132,119.07827,22.818592,2.7215405281409573,1.1623344669516804
27.395008,42.019238,391.28,10.701116,3.3295054,63.261803,461.34668,249.58156,49.471546,72.32812,25.170095,2.252341443684174,1.3163356300994666
27.90878,37.44435,2032.6765,20.119848,1.2600739,81.04926,427.54706,187.44873,603.38855,148.89996,22.694876,2.5892254645250823,1.0519541457381176
27.809671,41.089283,836.8864,16.135578,2.3059654,73.04298,446.89893,230.86186,197.85951,69.17349,23.844618,1.746466758106848,1.0162559072055963
28.137693,39.82542,1246.2021,19.808449,1.5340111,78.78058,438.8764,208.4402,362.13528,76.93148,23.044094,2.5852377922599667,0.9808061686259664
27.15604,42.086197,112.20722,7.068454,3.7723732,57.196407,460.22772,255.41553,6.827898,76.61037,25.083212,2.942509955501065,0.8693860526120233
27.270437,42.394306,111.09797,6.93655,3.8189037,56.347214,467.46457,255.72041,2.1561756,62.90451,25.370272,2.736386874093908,0.7328698198361756
27.357277,42.639748,145.41241,7.195476,3.8731809,56.13987,471.85654,257.0546,10.756487,58.01672,25.811838,2.2427530977834786,0.6996253510091238
27.865831,38.186523,1787.6495,20.277058,1.3707578,81.0283,431.1188,193.8945,535.3368,135.64526,22.89307,2.391111138994274,1.0650324535495532
27.728336,41.342796,734.4021,15.389752,2.4756172,71.585815,448.96756,235.34973,157.17383,69.79411,24.10528,1.4661469341665216,1.146194888403135
28.082422,39.537014,1314.3804,19.775694,1.5044535,79.653786,435.93958,204.50262,381.4619,88.79124,22.906654,2.055503652819735,1.0490142385449575
27.191002,42.031525,121.35798,7.187636,3.818552,57.37184,454.6578,255.28993,5.547304,74.67503,24.75554,2.803957492839524,0.8787621385112412
26.505209,40.366676,343.78558,9.612841,2.8323102,61.016766,381.05023,238.01294,81.578,78.20061,21.153193,2.3715369056230577,1.7284511749226934
26.756159,40.872654,395.6528,11.478997,2.8550172,63.32603,417.49573,240.26126,57.347645,92.28859,23.021639,2.1396398636775706,1.3129885540463968
27.383657,42.820633,0.0,4.822156,4.152887,51.91651,478.08994,258.13187,0.0,51.987183,25.691181,2.318830697271968,0.6066158068642002
27.202398,42.276993,134.82404,7.7550387,3.756645,57.469765,462.45102,256.36255,0.0,64.530975,25.348257,2.77079873095714,0.8026811401860525
27.946114,35.750072,2888.9487,20.858673,1.0409476,83.18031,422.43204,173.25182,878.6961,198.95856,22.811049,2.6037182187957395,0.7681216549909107
27.351492,42.63563,26.86115,5.838919,4.022166,53.57714,473.13968,256.25656,2.5037098,49.789352,25.525034,2.78890127202454,0.584721513082157
27.579102,41.558567,552.4901,11.815519,3.0212386,66.458496,457.2141,241.5939,120.98923,70.55302,24.593567,2.1441304762128186,1.5759257954400343
28.073795,36.94206,2266.0115,20.035872,1.2250023,81.60892,427.85565,181.49454,671.61035,159.04263,22.914387,2.6423888212351665,0.6739048376234903
27.718714,36.005287,2773.8525,21.37133,1.0273734,84.18862,422.58444,175.59227,838.60846,205.92674,22.765612,2.3210335306143426,0.6781418828551846
27.183167,42.15605,68.384895,6.479289,3.9118311,56.006542,458.20395,256.17578,0.11918842,71.25336,24.866074,2.2565991209251735,0.806550380257233
28.008642,37.95534,1862.0504,20.405203,1.3192067,81.7729,430.8174,189.58873,549.8033,137.86276,22.951965,2.2217050216452017,0.9942185340913129
27.292435,42.506573,123.26923,7.0840664,3.8605278,56.463604,465.42145,257.0487,1.0901357,62.28694,25.409773,3.202552905486246,0.7600040407567048
28.038614,38.648563,1553.709,20.417494,1.3564987,80.9047,435.37576,195.17148,450.77203,114.58159,22.840786,2.12069683298427,1.1113095883174116
27.362226,42.74633,9.812629,5.6087523,4.050675,53.261887,473.1767,257.59592,0.0,50.78672,25.521769,2.547073623436286,0.5909980934915994
27.321104,41.64835,379.37656,10.409889,3.2361693,63.046234,437.97797,247.77606,55.998432,58.009094,24.000557,1.9252696257650235,1.3135125949963007
28.05306,40.854897,1025.8779,19.091,1.8256227,77.69979,449.4878,221.43173,261.27942,73.28623,23.732992,1.7498365682154953,0.9810391868294067
27.310389,42.405197,202.44641,7.8930426,3.7485468,57.91589,468.92322,255.58179,15.417376,65.47618,25.659828,2.3868296335893207,0.8329455498894482
27.293444,42.15831,286.74127,8.994932,3.553715,60.760204,463.16458,253.28468,27.227236,72.03468,25.317678,2.081494886380096,1.0527892353542352
27.800264,36.29787,2578.9102,20.544018,1.1273283,82.50782,422.62372,178.79436,777.9722,188.21283,22.720654,2.5377635494340676,0.4067318848230098
27.878971,40.54068,1001.4343,17.28023,2.016051,74.74403,429.89795,223.9404,245.20952,61.826088,22.784035,2.3496565802797598,1.0325795304584415
28.079391,39.13861,1447.0559,19.980774,1.4410849,79.99805,439.3449,200.24832,420.57193,99.57191,23.012968,2.083359278899429,1.129768645168377
27.15512,42.07302,125.76545,7.251211,3.7684698,57.509613,458.511,255.48277,7.0447407,76.546524,25.031301,2.625637293679726,0.8866456674315051
28.105711,38.472115,1701.4076,20.099485,1.3194497,80.50851,433.72232,194.26627,497.99265,111.58197,22.755953,2.2063860052171025,0.9226479198480021
28.013466,36.252094,2730.7275,21.592236,1.0625763,84.7301,427.1087,174.44597,826.06085,193.73323,23.1168,2.7210779504726643,0.5289829118970453
27.198257,42.17296,73.58283,6.5444794,3.9113603,55.74457,464.56097,255.95888,4.8766346,71.46629,25.16912,2.607312067548865,0.7758926018556344
27.925314,36.775444,2472.3555,21.612617,1.0969887,84.530426,428.0952,178.9696,740.6335,182.67879,23.04371,2.6134200740312097,0.49486177470454473
27.383734,42.93835,0.0,5.077735,4.1492395,51.649284,474.8422,258.69095,0.0,41.14625,25.616446,3.3231260351928764,0.5158618722964653
27.45675,42.916603,0.0,4.5942984,4.210165,50.508965,482.3964,256.50244,0.80679524,35.065426,25.739862,2.919103170152163,0.4651461983174917
27.197044,41.967182,181.02228,8.478845,3.6218493,59.165436,456.5657,253.84541,20.118227,72.72733,25.038479,2.0593701356256484,0.95661484863939
28.00698,40.50789,1036.088,18.761866,1.7740351,76.78405,436.61533,219.47061,276.46143,64.71243,23.215601,2.0275315398764144,0.9873359346983613
27.269064,42.44266,105.04206,6.985908,3.838018,56.09394,466.29245,256.0043,3.0732746,58.512043,25.38004,2.9664580020948375,0.7028739740921927
27.811367,38.02839,1841.3248,20.224157,1.3521866,80.987564,429.71194,193.16263,551.78143,140.48619,22.806044,2.828275270355757,1.0523825640229483
27.039566,41.479214,255.51855,10.096301,3.2889266,61.08416,438.44888,248.3262,34.780155,81.395935,23.936874,2.83678142955816,1.1497717794028885
28.160734,39.973328,1286.1243,19.359776,1.5223527,77.9328,441.13782,209.93651,373.67612,67.99086,22.942375,2.1426735878132037,0.919718538515947
27.43475,43.158478,0.0,3.6887748,4.338057,48.56114,483.1596,259.3821,0.0,31.525005,25.867079,2.9268606539781636,0.6092550586417383
28.26346,38.90609,1635.8082,19.952272,1.3662833,79.74841,437.3742,198.15384,474.47015,94.090004,22.882816,2.3867726263009743,0.9878832009589009
27.24562,42.33195,80.955025,6.6201234,3.8725896,55.66163,466.95825,255.34572,6.393221,62.040886,25.35152,2.5551972616663883,0.6941749636383442
28.237616,38.00502,1936.7614,19.96194,1.3608016,80.98583,442.87354,188.82921,549.32904,129.40654,23.335484,2.5712526584885436,0.8927663658350676
28.23966,39.070904,1504.4983,20.057886,1.4012271,79.64199,433.0534,200.11644,440.76355,88.76925,22.714481,2.5698063663919677,1.0238315701057776
27.798643,41.031425,829.52344,16.280773,2.3171492,72.59176,437.02164,231.16394,192.28508,67.16171,23.524357,1.3869944791522466,1.0389238859526149
28.0037,40.7347,992.8777,18.782995,1.8613398,76.562225,435.08502,221.72018,269.3098,66.0868,23.208794,1.8649351715022018,0.9665789553569968
27.955519,40.890965,942.5861,18.293169,1.9730669,75.760254,439.76917,225.36137,236.82864,67.02072,23.42112,1.4921523379669484,0.938762013341874
26.779016,41.175488,244.85901,9.602931,3.2295384,60.409325,420.9509,246.16925,28.261171,84.8462,23.138147,2.8322082993989537,1.1658559052330846
27.810654,37.918808,2056.1536,20.97139,1.2766699,81.75545,431.76123,192.6638,631.80634,146.78415,22.848324,2.8221540569222157,1.0188696316732069
26.815691,38.988453,914.9018,15.605099,1.6601225,71.90212,367.70346,213.7432,245.58481,91.00287,19.785278,1.6387511453558519,1.4911198520335416
28.014666,40.77171,995.8985,18.77076,1.8552086,76.650604,438.3336,222.32309,265.77612,65.15351,23.248678,1.4896889879969004,0.9532663601385263
27.90493,38.256413,1747.0612,20.169521,1.3591923,80.74513,430.797,194.20044,520.7823,128.61194,22.773376,2.6277921195869687,1.029519209541818
27.662912,40.407818,950.38434,18.633669,1.8972901,75.43536,429.311,221.3975,226.94157,87.84197,22.78631,1.8873958117545842,0.9267318447761912
27.357496,42.74125,0.0,4.9660635,4.119192,52.344215,477.0874,257.7808,0.0,54.85592,25.663544,2.836236017488848,0.6321130686785441
27.784578,40.764874,880.8443,16.955818,2.172468,73.09068,441.18127,227.4399,206.16495,72.845924,23.599142,1.9809418881834757,1.0385733777544475
27.825003,41.021812,853.6396,16.820091,2.188555,73.85168,439.6829,229.56155,197.7671,65.72031,23.670773,1.5075888416716352,1.0020272623286273
27.266676,42.389515,133.83789,7.3287807,3.794135,56.83399,464.9688,255.64972,5.8021564,60.50777,25.338255,2.831587674402617,0.7415626497188209
27.278372,41.692627,307.56555,11.012522,3.2127955,62.960854,447.1476,247.50334,57.276432,72.80526,24.322773,2.184273459891049,1.300274111586668
27.335703,42.415314,219.54114,8.023169,3.7354305,58.286274,468.84296,255.53546,15.364824,66.59441,25.613415,2.6905321055559446,0.8617485425876639
28.01995,39.514534,1316.1521,19.862577,1.5509833,79.622345,440.77478,205.10802,371.08063,97.38581,23.139,2.4744600493881275,1.0404067796848349
27.694847,41.51098,633.1743,13.456665,2.8095903,68.61747,462.6511,239.13509,120.12349,70.01538,24.756798,1.8522111436660251,1.4395070851048815
23.094957,35.634285,0.0,0.5281599,1.0218463,49.52831,109.58477,210.39375,0.0,12.01764,6.7093234,2.8668490974791743,1.4430160374856047
27.94491,40.457886,1014.8661,18.34438,1.8270011,76.00332,430.34543,220.64157,266.59863,61.48313,22.848763,2.002318796772183,0.9772796733903256
27.450703,40.34152,895.6814,17.604055,2.049192,73.50256,426.8611,223.29005,193.31487,99.83935,22.702173,2.1413478989966745,0.96068675397914
27.198479,42.05118,139.52545,7.6335864,3.743455,57.74745,459.28745,254.92099,16.644686,71.92712,25.130465,2.854290337228737,0.8536939582246291
27.353756,41.744385,385.17444,10.73737,3.2245984,63.456066,445.67096,247.73279,57.120243,60.483433,24.32703,1.800457668406543,1.370056193100614
27.245789,41.87057,312.11346,10.532131,3.3362594,62.035683,457.20923,249.93446,43.424763,80.065765,24.994667,2.248426110163856,1.2200874291857458
27.3515,42.64529,37.656075,6.061395,3.9889812,53.90998,471.56476,256.2684,1.07889,48.116547,25.446047,3.2545118783754368,0.5818395318301373
28.131025,37.37121,2088.8157,20.182241,1.2553668,81.56713,431.8293,183.97638,614.2724,147.33282,23.0027,2.6531470186482724,0.9891552103401909
27.780449,41.01961,841.57245,15.9510765,2.3906024,71.95845,430.74054,232.79517,178.70517,65.85984,23.383387,1.4380931531024663,1.0795695967261492
27.24501,42.335964,147.26575,7.340285,3.7868726,57.35656,464.7823,256.18182,4.062395,69.49678,25.396612,2.818004109125282,0.8235108401870586
28.120556,39.386127,1381.2867,19.89096,1.4630369,79.42146,439.0166,203.46419,399.41452,88.323006,22.907988,1.7772746127627115,1.0505019360287056
28.131006,38.358826,1796.4102,20.002407,1.2906002,80.36332,435.76892,193.54579,523.2688,113.26549,22.801924,2.8139579128997725,0.8461422159420132
28.057142,40.49687,1065.3843,19.327322,1.73209,77.335724,438.4761,217.9312,291.12936,68.62698,23.279772,1.756920960836736,1.0262991336221394
27.519527,38.684616,1399.3306,18.997742,1.5133867,77.71924,404.1581,202.94818,408.7948,115.87339,21.5664,2.517268027271861,1.1551451706382925
28.237116,39.817013,1331.0956,19.633108,1.491547,78.4656,439.88528,207.92702,385.83255,69.00638,22.913097,2.344567089845219,0.935877114696568
27.206858,42.12484,214.30304,8.156002,3.6511915,59.162292,462.91913,254.96916,15.5201435,79.41842,25.376041,2.7321521421072985,0.9875839422082224
27.272358,42.456345,25.902472,5.8525224,4.0116115,54.014484,471.89752,256.61246,0.0,60.70912,25.436441,2.6673211345752654,0.6917428852243526
25.794313,40.37596,0.0,1.9842786,3.329484,49.86792,353.8964,245.10771,0.0,38.11458,19.168503,2.9640639573467773,2.272123408603993
27.92241,38.572613,1700.7944,20.472298,1.3799171,80.89915,432.54425,196.98697,514.31555,122.84668,22.858051,2.897806308942923,1.0514977214600145
28.0826,40.263092,1172.4943,18.689184,1.7456079,76.92437,431.34137,216.78474,305.00998,62.67964,22.591295,2.0197469063864033,1.0533437364132083
27.819397,38.52568,1625.2754,20.348919,1.412472,80.543,429.33334,197.37766,488.26474,127.50049,22.796503,2.584195134766641,1.125606168506936
27.90422,40.705593,952.1497,18.01539,1.9597036,75.20343,428.1655,224.82156,236.8597,60.757885,22.962782,1.7777341965157205,0.937735917009942
27.238138,42.3793,104.01392,7.1024413,3.8148608,56.31288,463.60916,255.70795,3.046175,58.17988,25.263798,2.592198939512427,0.7068758154757756
27.226587,42.352215,69.20838,6.447818,3.866552,55.648895,467.05295,256.04364,0.0,65.637405,25.350819,3.3140034438148356,0.7317476997719019
27.462315,41.567616,549.3002,13.899103,2.7915494,67.79182,455.5992,241.28491,99.273926,80.80203,24.636454,1.9858386075633172,1.4436238434668047
27.89965,39.292797,1338.2393,19.512007,1.5325549,78.78478,431.5746,205.18686,366.36288,102.42716,22.84719,2.078704505692544,0.9833066751194289
27.208548,42.21876,127.95057,7.3761888,3.779196,57.19324,462.21112,255.36292,9.656023,67.01414,25.29628,2.793216657648827,0.7895962161183501
27.990938,37.526474,2019.4725,20.126328,1.2430488,81.00559,427.53076,187.47148,598.56415,141.4277,22.648884,2.1920368639902135,1.0091278567681026
27.766958,40.774124,869.20087,16.237394,2.2586157,71.98776,424.758,229.64609,198.51282,58.49745,23.0384,1.5951365938274753,1.1418630619498806
27.26313,42.06298,259.06354,9.097269,3.5538054,60.565403,463.8908,253.06982,15.289812,73.35886,25.264938,2.6776275245863133,1.0435249199170469
27.718351,41.305805,673.47833,14.501759,2.6111617,70.07405,453.73032,235.16393,158.9561,71.317635,24.329634,2.2150701737180727,1.2887180632091089
27.154236,42.104206,161.30432,7.6845775,3.7079842,58.33129,459.61908,255.39313,7.522249,76.26763,25.222755,2.965571968728022,0.9187643587407837
27.241148,42.033474,228.79352,9.059236,3.5541878,60.425655,461.15927,253.36337,15.0413685,72.69447,25.164925,2.703310284483011,1.0306562012048297
27.68756,41.4605,660.04816,14.95907,2.585447,70.42375,452.25287,237.15308,147.17694,74.1701,24.368069,2.362867660532472,1.245655950372957
28.058844,40.50964,1060.7188,18.129723,1.8822484,76.99885,441.69666,217.14922,297.80728,68.64441,23.177778,2.285341995121341,1.0652955605299514
27.784008,40.889484,878.2394,15.965623,2.335194,72.3676,426.05316,231.28172,187.42209,63.51487,23.032196,1.8147264637025988,1.0784707397174254
28.084063,40.221035,1166.7588,19.675777,1.647769,78.69508,444.55463,213.24402,322.25513,79.3361,23.41808,2.228329315066811,0.9901762705113735
27.169329,41.76991,190.69458,8.748176,3.5786004,59.265736,448.50998,250.95503,29.526918,73.72874,24.391344,2.125640088402449,1.0433189250775727
28.047705,39.125347,1475.3259,19.909983,1.4570531,79.978645,439.95895,200.61855,429.61053,102.560265,23.09601,2.5512411157773016,1.1446583050857928
28.052956,38.90956,1473.5776,20.121786,1.4109923,80.254524,436.05356,198.08766,430.59195,105.41378,22.869022,2.231490332644024,1.1460393238844275
27.313036,42.615997,51.76374,6.375715,3.9526954,54.496265,468.00183,256.73053,0.0,49.662254,25.394648,2.8513018685508653,0.6371536864347855
27.239946,42.34187,114.53907,7.187468,3.803476,56.59135,463.31146,255.41817,4.7445087,59.822384,25.236357,2.4712555106081964,0.7235181663818815
27.402761,41.900658,419.27213,11.855934,3.1316395,65.14882,456.825,246.91728,70.474365,75.608025,24.834547,2.122118435796716,1.3940706246772852
27.32751,42.637623,26.87531,5.973427,3.9866862,53.83092,470.99707,256.6117,0.0,49.57418,25.440783,2.7656412682322524,0.603095730701873
27.252825,42.062668,239.31433,8.833727,3.5545304,59.868637,454.8362,252.85965,27.026125,62.076073,24.948143,2.544970663747141,0.9595846642992557
27.842112,36.134422,2644.4175,20.875265,1.0669351,83.43786,422.4123,175.84233,791.57623,193.86276,22.754705,2.395382096349583,0.4777509377824176
22.229494,34.141727,0.0,0.0,0.39701927,48.134533,34.943874,200.15382,0.0,1.5595251,2.6550324,3.132018601167316,0.20432077542990665
28.149347,40.393337,1128.0469,19.245077,1.6666383,77.80165,443.50012,214.81581,321.8408,65.55398,23.198494,1.8843979957881456,0.989062596477767
27.913862,36.869053,2283.5713,20.01973,1.1847659,81.052315,427.18347,182.91599,678.0521,162.66989,22.667545,2.4942791036854435,0.6321463307850098
27.955822,37.04727,2439.5842,21.228968,1.2059873,83.33128,432.34985,182.98499,745.89825,172.84734,23.208366,2.506438189457919,0.5666730821026178
28.050518,38.57857,1647.2493,20.344913,1.3526056,80.80957,433.22916,195.30797,488.47632,114.05421,22.80432,2.3068948068232955,1.0027755117696222
27.897842,38.315765,1592.7976,20.40627,1.2704937,80.5588,422.13434,192.63983,454.07047,121.82956,22.29455,2.453052032927042,1.1314321373886027
27.336975,42.91953,0.0,5.2275915,4.141209,51.695366,471.9223,259.04794,0.0,39.635956,25.616323,2.637794808421024,0.5223754879263135
25.023949,38.380524,104.6764,6.693678,2.0032017,56.47179,277.0145,227.13104,0.0,58.420006,15.446125,3.033859373796995,3.633161392005527
27.456827,43.233032,0.0,4.5568104,4.3101897,50.163418,481.77878,260.1781,0.0,31.67128,25.974363,2.502763424910355,0.5310382266542776
26.437254,40.14565,361.3623,9.259904,2.8244026,59.71073,361.0989,233.74718,115.436905,70.15516,20.175243,2.400151809935501,2.0608420010092607
28.126019,38.356625,1672.6792,20.191845,1.351527,80.71682,433.83484,192.65152,490.73212,118.32871,22.893711,3.2434689236580407,0.9709445155068156
27.307056,42.68412,0.0,5.7303686,4.026959,53.124462,470.90594,257.1501,0.0,46.583706,25.49804,3.243636416902004,0.5735393153820852
27.339096,42.851192,0.0,5.526451,4.1003404,52.33583,471.20068,258.34665,0.0,40.962673,25.571857,2.567480580808864,0.5174755792619783
27.682365,40.00226,1144.1039,18.707045,1.7610155,77.310524,433.04602,215.97481,272.43564,100.944824,23.062983,1.9985710012346538,0.775476405083583
27.252974,42.1929,175.98743,8.028766,3.7065854,58.384037,461.3156,254.58513,10.502047,64.13622,25.187304,2.5163678401514824,0.8333638195157513
27.977148,38.233654,1817.5674,20.052023,1.3209641,80.546906,432.9179,193.81158,537.00104,124.40876,22.778406,2.5011422438356496,0.936990492886569
27.977907,40.481358,1026.0657,18.586924,1.7967604,76.46556,434.44547,219.9319,271.39496,63.81464,23.127333,2.073039225611857,0.9783473439216746
27.965094,40.835354,970.8554,18.444351,1.9074689,76.45544,438.8592,224.1694,245.48933,65.56656,23.397778,1.3685409724556707,0.9232734276375134
27.303972,42.531406,38.94526,6.0729647,3.9427993,54.3477,470.79196,256.01343,0.0,54.343777,25.401,2.377316694125577,0.6457480814039532
27.757874,41.182148,781.38275,16.130024,2.398818,71.901566,450.19666,233.26257,165.71515,74.77246,24.09321,1.3775830548984909,1.0879290439596976
27.944935,38.20494,1830.5275,20.655005,1.3537071,81.73822,433.07867,192.81494,549.485,137.17303,23.074137,2.4333704367623414,1.029476128741923
27.24413,42.112404,238.15668,8.567289,3.6057966,59.730392,460.18527,253.51015,20.182756,68.82675,25.158049,2.320211756992725,0.9591184644804027
27.26284,42.444836,94.529854,6.9526386,3.8459563,55.96591,464.3561,256.03015,1.3500692,56.376133,25.266079,2.8139186704761165,0.6901782842926372
27.859768,39.915512,1161.2024,19.617971,1.6381717,78.20397,432.74652,212.18642,307.28027,92.70251,22.884842,2.0322894026228773,0.8601083446982755
27.240944,42.42164,73.34199,6.50401,3.882845,55.677002,466.2183,256.75906,0.0,64.930275,25.357527,2.586787016021543,0.7417016325614028
27.782763,37.79924,1857.0011,20.61324,1.2437637,81.673325,420.77927,189.45123,546.25037,146.77704,22.532375,3.083156130750382,1.1122907812013068
28.04214,40.589485,1047.304,19.282053,1.7500794,77.30095,439.77185,219.02702,281.93408,68.97236,23.34775,1.63981712168779,0.994521771683844
27.294645,42.57793,30.440924,6.064381,3.954426,54.17336,469.64786,256.59674,0.0,52.513557,25.40211,2.6008660535546797,0.6474353003690975
27.988148,40.811516,973.49634,18.659317,1.8933412,76.36198,437.15564,223.64824,251.90364,65.24493,23.274315,1.4873838865428384,0.9240403080358355
28.114395,40.366924,1104.3158,19.603682,1.6214457,77.72309,435.01495,215.15385,317.22995,63.785606,22.973085,1.611851147445685,1.0416063766961017
28.153381,37.375874,2095.7505,20.084751,1.2576121,81.33391,432.59525,184.05261,616.3728,145.38583,23.007526,2.8086724802453107,1.0006715289899073
28.192944,38.77725,1554.8842,20.079119,1.3970739,80.095924,432.93204,197.15639,457.11673,101.197945,22.797993,2.148191697335898,1.0669652594784225
27.917261,40.937172,907.16595,16.120026,2.2694418,73.51378,453.73297,226.792,235.51122,70.119865,23.964046,1.643264319084049,1.0206999833183343
28.047724,40.296497,1119.6659,19.223722,1.7477475,76.62194,427.72763,217.7071,294.55762,65.23104,22.803627,2.023316822578531,1.0513531513073378
27.939194,36.4837,2559.5808,21.38067,1.0752499,84.34161,426.06943,176.65527,765.35583,187.0221,22.956604,2.1606273542883447,0.4620744882673454
27.372417,38.392815,1554.1359,19.115488,1.4361366,77.97807,391.38638,202.26558,476.20938,125.02841,20.972988,2.3174822824069805,1.2169648521057002
27.432829,40.705738,792.2119,16.413305,2.294378,71.67472,436.3044,228.98915,157.7131,97.81923,23.34306,2.0345862283642213,1.1116599674532546
27.340391,41.730194,383.3106,11.266938,3.2040353,63.403297,457.64014,246.75096,67.845245,77.78881,24.868826,2.818710488441967,1.312575849669621
28.10788,39.9635,1264.1989,18.672365,1.668126,76.673134,433.8708,212.96997,342.22748,63.788883,22.651548,2.1426496342012222,0.9698559753099293
27.679893,41.519096,663.40497,14.850393,2.6194193,70.26447,455.42505,237.90903,139.41345,74.93369,24.499533,1.5027540388448024,1.2650239456998815
27.320421,41.95585,341.9475,10.086607,3.3378701,63.18378,453.2698,249.68233,45.062366,66.55741,24.69408,2.031993199206016,1.2679553728805637
25.787981,39.462696,211.31055,6.9381337,2.5108619,57.432674,330.95688,233.57301,38.997364,58.648952,18.304878,2.5332600500988502,2.5265414894408558
27.237001,42.534744,61.71888,6.7983413,3.878285,55.037083,462.6966,256.85605,6.964052,50.383053,25.436853,2.3973095790331307,0.6496053085119609
27.14563,42.081608,151.72168,7.6242113,3.7212946,58.15673,458.4762,255.2926,8.978273,75.19359,25.169573,3.1170785893103927,0.9036036237893532
28.136478,38.0392,1806.2775,20.427402,1.288352,81.45147,433.697,189.0407,526.94116,128.58951,22.923899,2.4889157497209617,0.9153649378571438
28.056614,38.278904,1658.2891,19.776382,1.3790691,79.92178,427.02448,193.12901,485.19913,118.0963,22.667324,2.6238682919948353,1.018624359020649
28.209856,39.98359,1275.0602,19.540691,1.5760392,78.43839,440.986,210.02878,359.96936,69.60358,23.011055,2.1511076460716523,0.9304581257800831
27.49109,41.302727,585.9558,14.687002,2.595859,69.69676,439.86337,236.91747,126.82047,79.01137,23.767763,1.6289981631487298,1.2597520047027888
27.308702,42.557236,90.492256,6.8277144,3.9023085,55.52264,465.6692,256.578,2.0078602,53.287926,25.335558,2.2855561995687577,0.6737099829540382
28.16204,39.333267,1440.7344,20.072956,1.438691,80.046524,440.5137,201.51299,420.67285,91.45944,23.077291,2.5818403015266904,1.077482181116675
27.278528,41.650936,344.5979,9.853866,3.3075323,62.382233,438.19125,248.62383,47.466923,59.410427,23.938148,1.7498367084576334,1.266218294528783
27.33657,42.594414,28.888372,5.939332,3.9822264,53.79071,472.45227,255.84477,1.3883992,49.34839,25.449982,2.8131137444777097,0.5939264137931208
27.267767,42.16606,252.10974,8.5713005,3.6201477,59.584816,464.0914,253.78299,21.806246,69.799545,25.389387,2.3179073087593633,0.9539448183527302
27.197573,42.24632,123.31562,7.2086706,3.771315,57.146606,462.85114,255.61667,2.3147297,68.67052,25.260191,2.333290369693035,0.8038869844920434
27.127556,38.586933,1241.2628,17.683306,1.4991668,75.78804,383.5615,205.579,336.0987,111.50649,20.495668,2.05659518943624,1.2163938855352046
27.209755,42.177208,186.31757,7.7570267,3.7018707,58.512608,464.23267,255.49567,10.129763,78.690544,25.410416,2.7125939032864674,0.9397637707566864
27.409132,43.526737,0.0,3.0823686,4.510628,46.930786,485.35074,263.45636,0.0,24.616798,26.252779,2.6356729629045055,0.6833476315396655
28.18322,38.772144,1588.9136,20.040869,1.3737557,80.02864,435.27954,197.05933,464.04712,101.26868,22.819294,2.219639092952598,1.0310067339199585
27.700653,39.702618,1188.7095,19.192268,1.6622032,77.64153,426.41293,211.97495,297.9744,102.12347,22.633207,2.096479298838026,0.7660096958441415
27.469742,40.26159,916.1957,17.583372,1.9273918,74.622894,420.9977,222.12276,213.4547,91.17187,22.49238,1.6816694176846916,0.9504401902979811
28.016756,38.385918,1781.8961,19.873592,1.3376166,80.22351,435.95374,194.99327,521.1157,118.98447,22.869799,2.2466163421467202,0.936212324397745
27.500788,43.027092,0.0,4.369857,4.266584,49.865417,484.33908,256.8936,0.5982686,31.131744,25.801525,2.6566097142669833,0.47553421134733054
27.92063,40.39989,1005.46234,18.099386,1.910509,74.90301,425.1481,221.6396,258.39734,60.16026,22.843586,2.0287135214505616,0.9968385827502305
27.796171,41.108772,813.50195,16.614347,2.3052833,72.69597,446.4693,231.55907,181.47441,72.58198,23.881792,1.6322491408292077,1.0294421549439476
27.456842,42.999977,0.0,4.699235,4.204388,51.058495,479.94785,258.27844,0.0,40.7591,25.695457,2.1556547707100098,0.5126979709669761
27.397041,42.86338,0.0,5.4923573,4.10191,52.459595,474.07236,257.72855,0.0,41.828568,25.566072,2.8985820219209737,0.49588814644481366
27.257246,42.411205,97.79267,6.886573,3.861125,56.041576,464.9366,256.08063,3.0638447,60.27518,25.32693,2.4602718207923706,0.7115265193645071
27.32553,41.17764,483.33072,12.882399,2.826723,66.583336,431.3458,238.62814,112.19249,79.53879,23.478373,2.1122644213222648,1.516312564614565
27.961496,40.229935,1099.7498,18.388178,1.7714399,77.2785,435.2852,214.50691,311.4057,74.7465,22.867746,2.484526202851721,1.0011332114448033
27.591684,40.552826,850.8377,17.448158,2.1195927,73.14649,432.8232,225.23012,193.50093,87.51431,22.971474,1.9001612195136646,1.0708003581015384
27.345137,41.974834,351.145,9.813112,3.4097838,61.718693,451.68518,250.67706,50.05759,68.7119,24.870247,1.8387287093618743,1.195111362487914
28.216364,36.942715,2620.0303,22.029015,1.1351612,85.406,443.90195,177.74608,792.20325,178.61012,23.874737,2.6451726294747337,0.5995351413606453
27.184853,41.18942,476.75415,12.1946945,2.9283113,65.00085,442.3693,240.88614,86.73979,86.537834,24.029486,1.850256733813001,1.3587580469790674
27.702948,41.021755,757.70325,15.447804,2.414693,70.88731,434.6316,233.03085,170.03467,61.05274,23.435516,1.8453531626696624,1.1904274638985062
